상호명,지점명,도로명주소,경도,위도,광역시도,시군구,ID,브랜드명,이디야 매장수
이디야커피,덕산읍내점,충청남도 예산군 덕산면 덕산온천로 447,126.669854611517,36.7044204496285,충청남도,예산군,예산,이디야,1
이디야커피,천안청당동점,충청남도 천안시 동남구 청수11로 13-21,127.153507633946,36.7838289337928,충청남도,동남구,천안 동남,이디야,1
이디야커피,서산석림점,충청남도 서산시 동서1로 51,126.463776299904,36.769639936271794,충청남도,서산시,서산,이디야,1
이디야커피,,충청남도 서산시 성연면 성연1로 21,126.446136230345,36.8283789132234,충청남도,서산시,서산,이디야,1
이디야커피,천안안서점,충청남도 천안시 동남구 중암2길 21,127.176753856901,36.8310420846116,충청남도,동남구,천안 동남,이디야,1
이디야커피,공주월송동점,충청남도 공주시 무령로 592,127.15284140881201,36.47579630044971,충청남도,공주시,공주,이디야,1
이디야커피,당진터미널점,충청남도 당진시 당진중앙2로 447,126.64702175837799,36.900725319741895,충청남도,당진시,당진,이디야,1
이디야커피,예산삽교점,충청남도 예산군 삽교읍 삽교로 108,126.74052884028099,36.6859135920719,충청남도,예산군,예산,이디야,1
이디야커피,부여규암점,충청남도 부여군 규암면 수북로 14-10,126.88702428331001,36.270128948467296,충청남도,부여군,부여,이디야,1
이디야커피,서산음암점,충청남도 서산시 음암면 운암로 210,126.505471022599,36.789535978824205,충청남도,서산시,서산,이디야,1
이디아커피,계룡엄사점,충청남도 계룡시 엄사면 번영로 20,127.243017025905,36.288422533702104,충청남도,계룡시,계룡,이디야,1
이디야커피,아산북수점,충청남도 아산시 배방읍 배방로201번길 24-11,127.06924406501001,36.77288112443421,충청남도,아산시,아산,이디야,1
이디야커피,,충청남도 예산군 덕산면 수덕사안길 42,126.620611410534,36.657478412069395,충청남도,예산군,예산,이디야,1
이디야커피,천안성거길점,충청남도 천안시 서북구 성거읍 성거길 123,127.20260702718599,36.876204340728705,충청남도,서북구,천안 서북,이디야,1
이디야커피,두정역점,충청남도 천안시 서북구 1공단1길 52,127.14797287079901,36.8323983373402,충청남도,서북구,천안 서북,이디야,1
이디야커피,천안성성점,충청남도 천안시 서북구 성성8로 14-20,127.130640397092,36.8404013412049,충청남도,서북구,천안 서북,이디야,1
이디야커피,천안월봉4로점,충청남도 천안시 서북구 월봉11길 21,127.11744056572901,36.7899470791637,충청남도,서북구,천안 서북,이디야,1
이디야커피,천안용암사거리점,충청남도 천안시 서북구 쌍용1길 21,127.11944841591401,36.8014968890935,충청남도,서북구,천안 서북,이디야,1
이디야커피,청주성화동점,충청북도 청주시 서원구 신화로 42,127.45542505886002,36.61859297607371,충청북도,서원구,청주 서원,이디야,1
이디야커피,개신점,충청북도 청주시 서원구 복대로 31,127.445074158908,36.6199330887871,충청북도,서원구,청주 서원,이디야,1
이디야커피,충북대점,충청북도 청주시 서원구 내수동로 116,127.46024969951999,36.6337462584802,충청북도,서원구,청주 서원,이디야,1
이디야드림플러스,,충청북도 청주시 흥덕구 2순환로 1233,127.431131328167,36.626211862114296,충청북도,흥덕구,청주 흥덕,이디야,1
이디야커피오창과학단지점,오창과학단지점,충청북도 청주시 청원구 오창읍 오창대로 315,127.427761029319,36.7114855812803,충청북도,청원구,청주 청원,이디야,1
이디야커피,,충청북도 청주시 흥덕구 월명로 212,127.455569382046,36.653704747195,충청북도,흥덕구,청주 흥덕,이디야,1
EDIYACOFFEE,충북괴산점,충청북도 괴산군 괴산읍 읍내로 293,127.794483268569,36.809391289314796,충청북도,괴산군,괴산,이디야,1
이디야커피,청주성안길점,충청북도 청주시 상당구 성안로 51,127.489388615957,36.6322525196886,충청북도,상당구,청주 상당,이디야,1
이디야커피,오창2산업단지점,충청북도 청주시 청원구 오창읍 주성1길 18,127.45108181211901,36.732764488834796,충청북도,청원구,청주 청원,이디야,1
이디야커피,,충청북도 진천군 진천읍 상산로 70,127.44185889436599,36.8543995741598,충청북도,진천군,진천,이디야,1
이디야커피,청주대점,충청북도 청주시 청원구 상당로 261-1,127.488331598981,36.651750163624705,충청북도,청원구,청주 청원,이디야,1
이디야커피,충북괴산점,충청북도 괴산군 괴산읍 읍내로11길 4,127.794281436523,36.8094269880977,충청북도,괴산군,괴산,이디야,1
이디아,,충청북도 영동군 영동읍 영산로 19,127.776337812448,36.1767145441831,충청북도,영동군,영동,이디야,1
이디야커피,,충청북도 청주시 흥덕구 대신로10번길 6-7,127.43666969308201,36.6333667407338,충청북도,흥덕구,청주 흥덕,이디야,1
이디야커피,청주복대동점,충청북도 청주시 흥덕구 대신로10번길 15-5,127.43684367921499,36.634043469807295,충청북도,흥덕구,청주 흥덕,이디야,1
이디야커피,충주연수중앙점,충청북도 충주시 번영대로 113,127.930381844218,36.9875677389759,충청북도,충주시,충주,이디야,1
이디야커피,청주여고점,충청북도 청주시 청원구 율봉로201번길 16-1,127.491571453449,36.6693195490601,충청북도,청원구,청주 청원,이디야,1
이디야커피,제천중앙점,충청북도 제천시 의림대로 112,128.21061622312,37.137677813439296,충청북도,제천시,제천,이디야,1
이디야커피청주분평점,청주분평점,충청북도 청주시 흥덕구 과상미로66번길 3,127.462410680661,36.6462107361721,충청북도,흥덕구,청주 흥덕,이디야,1
이디야커피청주율량중앙점,청주율량중앙점,충청북도 청주시 청원구 율량로201번길 19-1,127.499991540255,36.664722994579,충청북도,청원구,청주 청원,이디야,1
이디야커피,청주하복대점,충청북도 청주시 흥덕구 진재로 46,127.429621843723,36.6353248799137,충청북도,흥덕구,청주 흥덕,이디야,1
이디야커피,청주복대사거리점,충청북도 청주시 흥덕구 복대로 180,127.441026271399,36.6324229656297,충청북도,흥덕구,청주 흥덕,이디야,1
이디야커피,청전점,충청북도 제천시 의림대로29길 22,128.212298418732,37.1475513288806,충청북도,제천시,제천,이디야,1
이디야커피,청주지웰시티점,충청북도 청주시 흥덕구 대농로 56,127.42843503906299,36.641582585714204,충청북도,흥덕구,청주 흥덕,이디야,1
이디야커피,증평초중점,충청북도 증평군 증평읍 초중5길 40,127.570409660366,36.7794592834287,충청북도,증평군,증평,이디야,1
이디아커피,,충청북도 청주시 상당구 성안로 51,127.489388615957,36.6322525196886,충청북도,상당구,청주 상당,이디야,1
이디아충주성서동점,서동점,충청북도 충주시 성서7길 33,127.931339182251,36.972311515688794,충청북도,충주시,충주,이디야,1
이디야커피,충북영동점,충청북도 영동군 영동읍 영산로 19,127.776337812448,36.1767145441831,충청북도,영동군,영동,이디야,1
이디야커피,충북금왕점,충청북도 음성군 금왕읍 무극로 274,127.59211001342699,36.9925106999749,충청북도,음성군,음성,이디야,1
이디야커피,충주성서동점,충청북도 충주시 성서7길 33,127.931339182251,36.972311515688794,충청북도,충주시,충주,이디야,1
이디야커피,서원대점,충청북도 청주시 서원구 서원남로 61-2,127.48095743050501,36.622266712561895,충청북도,서원구,청주 서원,이디야,1
이디야커피청주봉명동점,청주봉명동점,충청북도 청주시 흥덕구 덕암로114번길 70,127.458782758321,36.6500334536937,충청북도,흥덕구,청주 흥덕,이디야,1
이디야커피,용산점,충청북도 충주시 남산로 78,127.940871765665,36.9615566703925,충청북도,충주시,충주,이디야,1
이디야커피청주산남동점,청주산남동점,충청북도 청주시 서원구 산남로 48,127.468878467355,36.611471030577995,충청북도,서원구,청주 서원,이디야,1
이디야커피,청주금천점,충청북도 청주시 상당구 중고개로 333,127.50355886998001,36.6300503620757,충청북도,상당구,청주 상당,이디야,1
이디야커피증평중앙점,증평중앙점,충청북도 증평군 증평읍 광장로 80-1,127.581331337344,36.785896681907,충청북도,증평군,증평,이디야,1
이디야커피,청주성안홈플러스점,충청북도 청주시 상당구 사직대로 346,127.48579664464899,36.63601314534021,충청북도,상당구,청주 상당,이디야,1
이디야커피,,충청북도 증평군 증평읍 충청대로 1756,127.58009836937599,36.785991467262896,충청북도,증평군,증평,이디야,1
이디야커피충북음성점,충북음성점,충청북도 음성군 음성읍 수정로 26,127.689356838116,36.9339046983967,충청북도,음성군,음성,이디야,1
이디야커피,청주용암중앙점,충청북도 청주시 상당구 낙영로24번길 17,127.50946546142401,36.617259571716204,충청북도,상당구,청주 상당,이디야,1
이디야커피숍,,충청북도 보은군 보은읍 삼산로 20,127.719698556971,36.4843590860507,충청북도,보은군,보은,이디야,1
이디야커피,진천혁신점,충청북도 진천군 덕산면 공원로 4,127.53353879607401,36.903368032547895,충청북도,진천군,진천,이디야,1
이디야커피,상당로점,충청북도 청주시 상당구 상당로 112,127.49035542242201,36.6382587231735,충청북도,상당구,청주 상당,이디야,1
이디야커피,장락점,충청북도 제천시 장락로 185-5,128.227460699835,37.158399964774205,충청북도,제천시,제천,이디야,1
이디야커피,충북오송점,충청북도 청주시 흥덕구 오송읍 오송생명5로 183-3,127.330210841437,36.6303465322811,충청북도,흥덕구,청주 흥덕,이디야,1
이디야커피,청주용암점,충청북도 청주시 상당구 월평로 180,127.50415603405399,36.6101360263975,충청북도,상당구,청주 상당,이디야,1
이디야커피,충북보은점,충청북도 보은군 보은읍 삼산로 20,127.719698556971,36.4843590860507,충청북도,보은군,보은,이디야,1
이디야커피,청주가경점,충청북도 청주시 흥덕구 강서로 108,127.42856194302,36.6243971482801,84687,대전광역시,대전광역,이디야,1
이디야커피,광혜원점,충청북도 진천군 광혜원면 중리1길 32-3,127.44284693856399,36.9884525823807,충청북도,진천군,진천,이디야,1
이디야커피,단양대명리조트점,충청북도 단양군 단양읍 삼봉로 187-17,128.361931674334,36.9774661095456,충청북도,단양군,단양,이디야,1
이디야커피,충북대소점,충청북도 음성군 대소면 대금로 528,127.49665920213499,36.9658395343947,충청북도,음성군,음성,이디야,1
이디야커피,청주사천점,충청북도 청주시 청원구 율봉로 22,127.473560886781,36.6626444785534,충청북도,청원구,청주 청원,이디야,1
이디야커피,청주테크노폴리스점,충청북도 청주시 흥덕구 송화로 176,127.45220774433201,36.667207416911296,충청북도,흥덕구,청주 흥덕,이디야,1
이디야커피,오창중부점,충청북도 청주시 청원구 오창읍 중부로 760,127.43709564743601,36.7115571202869,충청북도,청원구,청주 청원,이디야,1
이디야커피,청주파크자이점,충청북도 청주시 흥덕구 청향로5번길 36,127.422313548185,36.6361728521281,충청북도,흥덕구,청주 흥덕,이디야,1
이디야커피,충북옥천중앙점,충청북도 옥천군 옥천읍 삼양로 88,127.56891521781701,36.303434272999795,충청북도,옥천군,옥천,이디야,1
이디야커피,충주문화점,충청북도 충주시 중원대로 3364,127.924009747174,36.967584921094705,충청북도,충주시,충주,이디야,1
이디야커피,청주가로수마을점,충청북도 청주시 흥덕구 2순환로 1276,127.432163416547,36.6226930541221,충청북도,흥덕구,청주 흥덕,이디야,1
